Vnum	Locale_Name
28844	Pierre Anti-Magie+8
28845	Pierre Anti-Magie+8
28812	Pierre Anti Lycan+8
28844	Pierre Anti-Magie+8
28845	Pierre Anti-Magie+8
28830	P. d'Eau Pénétration+8
28831	P. Eau Souffle Mortel+8
28832	P. d'Eau d'Apaisement+8
28833	P. d'Eau Anti Guerrier+8
28834	P. d'Eau Anti Ninja+8
28835	P. d'Eau Anti Sura+8
28836	P. d'Eau Anti Chamane+8
28837	P. Eau Anti Monstre+8
28838	Pierre d'Eau d'Évasion+8
28839	Pierre d'Eau d'Esquive+8
28840	Pierre d'Eau de Magie+8
28841	Pierre d'Eau Vitalité+8
28842	Pierre d'Eau de Déf.+8
28843	Pierre d'Eau de Hâte+8
28912	Pierre Anti Lycan+9
28944	Pierre Anti-Magie+9
28945	Pierre Anti-Magie+9
28930	P. d'Eau Pénétration+9
28931	P. Eau Souffle Mortel+9
28932	P. d'Eau d'Apaisement+9
28933	P. d'Eau Anti Guerrier+9
28934	P. d'Eau Anti Ninja+9
28935	P. d'Eau Anti Sura+9
28936	P. d'Eau Anti Chamane+9
28937	P. Eau Anti Monstre+9
28938	Pierre d'Eau d'Évasion+9
28939	Pierre d'Eau d'Esquive+9
28940	Pierre d'Eau de Magie+9
28941	Pierre d'Eau Vitalité+9
28942	Pierre Eau de Défense+9
28943	Pierre d'Eau de Hâte+9
28960	Morceau de Pierre Brisée
29101	Pioche+0
29102	Pioche+1
29103	Pioche+2
29104	Pioche+3
29105	Pioche+4
29106	Pioche+5
29107	Pioche+6
29108	Pioche+7
29109	Pioche+8
29110	Pioche+9
30000	Orge
30001	Lettre
30002	Saucisse Grillée
30003	Groin
30004	Dents de Sanglier Sauv.
30005	Morceau d'Armure Cassée
30006	Molaire d'Orc
30007	Amulette d'Orc
30008	Manuel d'Esotérisme
30009	Médicament Inconnu
30010	Bile d'Ours
30011	Pelote
30012	Bouteille de Vin
30013	Flasque d'Alcool
30014	Fourrure de Yéti
30015	Souvenir de Démon
30016	Gemme du Démon
30017	Épingle de Cheveux Déco.
30018	Natte de Ruban Rouge
30019	Crinière Flamboyante
30020	Noyau de Pêche
30021	Morceau de Gemme
30022	Queue de Serpent
30023	Peau de Tigre Blanc
30024	Queue de Cheval
30025	Glande Venin d'Araignée
30026	Intestin de Loup
30027	Fourrure de Loup
30028	Griffe de Loup
30029	Foie de Loup
30030	Lame Rouillée
30031	Ornement
30032	Uniforme Noir Usé
30033	Porcelaine Brisée
30034	Natte de Ruban Blanc
30035	Crème de Visage
30036	Herbe Mystique
30037	Griffe de Tigre
30038	Fourrure de Tigre
30039	Morceau de Tissu
30040	Feuille
30041	Shuriken
30042	Croc de Tigre de Combat
30043	Haricot
30044	Terre Glaise
30045	Dard de Scorpion
30046	Queue de Scorpion
30047	Livre Maléfique
30048	Morceau de Glace
30049	Corne de Baleine
30050	Orbe de Glace
30051	Talisman Inconnu
30052	Drapeau
30053	Peau  de Patte d'Ours
30054	Alliance
30055	Pince de Scorpion
30056	Toile d'Araignée
30057	Yeux d'Araignée
30058	Poche d'Oeuf d'Araignée
30059	Pattes d'Araignée
30060	Langue de Grenouille
30061	Pattes de Grenouille
30062	Récipient Médicinal
30063	Ecorce Médicinale
30064	Pierre Affutée
30065	Gong
30066	Piment
30067	Peau de Serpent
30068	Tofu
30069	Griffe de Loup+
30070	Fourrure de Loup+
30071	Bile d'Ours+
30072	Cuir de Patte d'Ours+
30073	Natte de Ruban Blanc+
30074	Uniforme Noir Usé+
30075	Shuriken+
30076	Amulette d'Orc+
30077	Dent d'Orc+
30078	Manuel d'Esotérisme+
30079	Talisman Inconnu+
30080	Livre Maudit+
30081	Queue de Scorpion+
30082	Queue de Serpent+
30083	Médicament Inconnu+
30084	Talisman Inconnu+
30085	Morceau de Tissu+
30086	Souvenir de Démon+
30087	Gemme de Démon+
30088	Morceau de Glace+
30089	Fourrure de Yeti+
30090	Orbe de Glace+
30091	Symbole de Guerrier
30092	Dent de Barbare
30093	Bourse de Chance
30094	Bourse de Chance
30095	Bourse de Chance
30096	Bourse de Chance
30101	Alliance d'Ariyoung
30102	Hache d'Or de David Kim
30103	Dent d'Or d'Orc
30104	Toile Araignée du Désert
30105	Queue Scorpion Moyenne
30106	Médicaments Pour Yu-Rang
30107	Molaire d'Orc Carié
30110	Lettre de Huahn-So
30113	Écrits Ésotériques
30114	Peste
30116	Pattes de Grenouille
30117	Lettre
30119	Gong
30120	Morceau d'Une Carte
30121	Morceau d'Une Carte
30122	Morceau d'Une Carte
30123	Morceau d'Une Carte
30124	Morceau d'Une Carte
30125	Morceau d'Une Carte
30126	Morceau d'Une Carte
30127	Morceau d'Une Carte
30128	Morceau d'Une Carte
30129	Ordres du Cavalier
30130	Bouteille Vide
30131	Lettre du Forgeron
30132	Livre d'Uriel
30133	Chaussures à Fleurs
30134	Colis d'Uriel
30135	Lettre d'Ariyoung
30136	Arc Ouvragé
30137	Sang de Primate
30138	Sable du Désert
30139	Dent d'Unggyi
30140	Fil
30141	Pièce de Joaillerie
30142	Lettre
30143	Herbes Médicinales
30144	Foie d'Un Tigre
30145	Remède de Balso
30146	Glaçon
30147	Doctrine du Temple
30148	Écharpe du Temple
30149	Glace et Sirop
30150	Page de Journal Intime
30151	Fourrure de Loup
30152	Médicaments
30153	Fleur Rare
30154	Livre Secret du Temple
30155	Pendentif de Mirine
30156	Livre du Temple Secret
30157	Haut de Flèche
30158	Gâteau de Riz
30159	Vêtements
30160	Notes
30161	Lance du Mari
30162	Oeil d'Araignée
30163	Instr. Musique Yoohwans
30164	Trad. du Livre Maudit
30165	Rameau de Zelkova
30166	Certificat de Tugyis
30167	Rameau d'Arbre Fant. Rge
30168	Certificat du Chef
30169	Fleur Rouge-Sang
30170	Fleur Orange
30171	Fleur Jaune Parfumée
30172	Noble Bouquet de Fleurs
30173	Fourrure de Mu-Rang
30174	Patte d'Ours
30175	Tueuse de Baleine
30176	Fourrure de Tigre Éclat.
30177	Huile de Musc
30178	Pierre de Glyphe
30179	Clé en Spirale
30180	Amulette du Dieu Dragon
30181	Page
30182	Journal Légendaire
30183	Sombre Masque de Bois
30184	Cendres Ensorcelées
30185	Glace Noire
30186	Larme Pétrifiée
30187	Goutte de Sang
30188	Obsidienne
30189	Larmes de Baljit-Elvedin
30190	Pierre de Sang
30191	Pierre de Sang
30192	Latex
30193	Os de Doigt
30194	Massue Orque
30195	Sable Silicieux
30196	Cendres de Démon
30197	Graines Magiques
30198	Cristal Aqueux
30199	Cristal Bleuté
30201	Anneau de Vengeance
30202	Oreille de Danakas
30203	Cristal
30204	Morceau de Cristal
30205	Matériau d'Artisanat
30210	Morceau de Gemme
30211	Morceau de Gemme
30212	Morceau de Gemme
30213	Morceau de Gemme
30214	Morceau de Gemme
30215	Morceau de Gemme
30216	Morceau de Gemme
30217	Morceau de Gemme
30218	Morceau de Gemme
30219	Morceau de Gemme
30220	Pierre d'Âme de Jinunggy
30221	Pierre d'Âme du Temple
30222	Pierre d'Âme de Sagyi
30223	Pierre d'Âme d'Aurtumryu
30224	Pierre d'Âme de Gyimok
30225	Pierre d'Âme de Tugyis
30226	Pierre d'Âme du Bois Rge
30227	Pierre d'Âme du Chef
30228	Pierre d'Âme de Beran-S.
30251	Joyau de Cruauté
30252	Joyau de Sagesse
30253	Joyau de Loyauté
30254	Grenat Demantoide
30265	Morceau de Médaille (1)
30266	Morceau de Médaille (2)
30267	Morceau de Médaille (3)
30268	Morceau de Médaille (4)
30269	Morceau de Médaille (5)
30270	Fragment de Pierre-Dragon
30300	Vieux Coffre Inconnu
30301	Plan Tour de Sa-Gui
30302	Plan Tour Zin-Sa-Gui
30303	Clé de Bong-In
30304	Clé de Zin-Bong
30311	Clé à Cristal d'Âme
30312	Totem Grimace
30315	Pain
30316	Plat d'Offrandes
30317	Offrande
30318	Fruit de la Bénédiction
30319	Tête Réduite
30320	Tête Réduite
30321	Citrouille d'Halloween
30322	Baguette Magique
30323	Carte: Masque Citrouille
30324	Clé des Araignées
30326	Poison de Reine Araignée
30327	Flûte de l'Araignée
30329	Pignon Doré
30330	Pierre de Maât
30331	Clé Gelée
30332	Étoile du Nord
30333	Clé du Cristal de Glace
30334	Bon Pour Couvre-Chef
30335	Bon d'Apparence d'Arme
30336	Citrouille-Lanterne
30337	Graine de Citrouille
30338	Bon Pour Couvre-Chef+
30339	Bon d'Apparence d'Arme+
30341	Anneau de Feu du Dragon
30500	Pointe à Graver - Rubis
30501	Bague en Or
30502	Ornement en Rubis
30503	Pointe à Graver Améthyst
30504	Bague en Argent
30505	Ornement d'Émeraude
30506	Pointe à Graver Saphir
30507	Bague en Bronze
30508	Ornement de Saphir
30509	Acier de Dragon Bleu
30510	Épaulette Précieuse
30511	Tissu Rouge
30512	Acier de Dragon Rouge
30513	Épaulette Noble
30514	Tissu Violet
30515	Acier de Dragon Violet
30516	Épaulette Antique
30517	Tissu Doré
30518	Fil Doré
30519	Crochet Doré
30520	Boucle Dorée
30521	Élément d'Anneau
30522	Chaînon
30523	Élément de Bijou
30524	Pierre à Flammes
30525	Pierre à Flammes Glacées
30526	Anneau Jaune
30527	Anneau Gris
30528	Anneau Vieux-Rose
30529	Anneau Marron
30530	Anneau Bleu
30531	Anneau Vert
30532	Anneau Rose
30533	Anneau Violet
30534	Bague Jaune
30535	Bague Grise
30536	Bague Vieux-Rose
30537	Bague Marron
30538	Bague Bleue
30539	Bague Verte
30540	Bague Rose
30541	Bague Violette
30542	Élément d'Anneau Gris
30543	Élément d'Anneau Vieux-Rose
30544	Élément d'Anneau Marron
30545	Élément d'Anneau Bleu
30546	Élément d'Anneau Vert
30547	Élément d'Anneau Rose
30548	Ceinture Orange
30549	Ceinture Jaune
30550	Lanière Bleue
30551	Ceinture Bleue
30552	Ceinture Grise
30553	Ceinture Rose
30554	Ceinture Verte
30555	Fil Gris
30556	Fil Bleu
30557	Fil Vert
30558	Fil Rouge
30559	Fil Violet
30560	Crochet Gris
30561	Crochet Vieux-Rose
30562	Crochet Marron
30563	Crochet Bleu
30564	Crochet Vert
30565	Crochet Rose
30566	Crochet Violet
30567	Chaînon Gris
30568	Chaînon Vieux-Rose
30569	Chaînon Bleu
30570	Chaînon Vert
30571	Chaînon Rose
30572	Chaînon Violet
30573	Boucle Grise
30574	Boucle Vieux-Rose
30575	Boucle Marron
30576	Boucle Bleue
30577	Boucle Verte
30578	Boucle Rose
30579	Boucle Violette
30580	Élément de Bijou Gris
30581	Élément de Bijou Vieux-Rose
30582	Élément de Bijou Marron
30583	Élément de Bijou Bleu
30584	Élément de Bijou Vert
30585	Élément de Bijou Rose
30586	Élément de Bijou Violet
30600	Patron
30601	Plan d'Armure
30602	Teinture Bleue
30603	Teinture Rouge
30604	Teinture Grise
30605	Plates d'Or
30606	Plates d'Argent
30607	Plates de Cuivre
30608	Plates d'Acier
30609	Plates de Bronze
30610	Mithril
30611	Sangles Massives
30612	Cordons Solides
30613	Pierre des Dryades
30614	Teinture Noire
30615	Teinture Blanche
30616	Dioxyde de Titane
30617	Agate
30618	Pierre de Lune
30619	Teinture Or Métallisé
30620	Corne de Dragon Rouge
30621	Écaille de Dragon Rouge
30622	Plan d'Armure : Casque
31001	Copie de l'Épitaphe
31002	Document Ancien
31003	Antidote
31004	Résine d'Arbre Sacré
31005	Essence de Cristal Bleu
31006	Quartz de l'Enfer Rouge
31007	Terre Volcanique
31008	Larme du Ciel
31009	Lettre Gnolle
31010	Lettre du Voleur Rouge
31011	Carte
31012	Lettre Abimée
31013	Morceau de Papier
31014	Lettre Ancienne
31015	La Lettre de Crochet
31016	Lettre de Lee Chung
31017	Lettre Scellée
31018	Tablette Carapax
31019	Poudre de Carapax
31020	Racine de Fleur Rocher
31022	Écailles d'Oin
31023	Pointe à Crochet
31024	Cuir de Manticore
31025	Ailes d'Un Papillon
31026	Carapace Crustacée
31027	Sable Fin
31028	Brique
31029	Lumière Intérieure
31030	Lumière Intérieure
31031	Essence de Millénium
31032	Perles du Léviathan
31033	Cape du Chef
31034	Totem des Géants
31035	Roche Noire
31036	Or Noir
31037	Sacoche en Cuir
31038	Terre Bénie
31039	Bourse
31040	Insigne Doré
31041	Terre Fossile
31042	Javelot de Triton
31043	Tablette des Lémures
31044	Poudre Marron
31045	Poudre Rouge
31046	Pince de Crustacés
31047	Assiette de Légumes
31051	Minerai de Fer Impur
31052	Herbes Médic. Bleues
31053	Toile d'Araignée
31055	Racine d'Arbre
31056	Ecaille
31057	Griffe
31059	Pierre Noire
31060	Poudre d'Or
31061	Branche d'Arbre Mort
31062	Minerai de Fer
31064	Nénuphar
31065	Page Ancienne
31066	Fleur de Lotus
31067	Coffre
31068	Os
31069	Goûte Magique
31070	Collier à Clous
31071	Pendantif
31072	Eventail du Voleur
31073	Bandeau du Prospecteur
31074	Collier Clouté
31075	Collier à Clous
31076	Herbes Solaires
31077	Poudre de Fondation
31078	Lumen Pur
31079	Lettre Pour Yak-Hwan
31080	Sang du Roi Flamme
31081	Matière Obscure
31082	Anneau de Magma
31083	Anneau de Samaël
31084	Teinture des Nimbes
31085	Pierre Majestueuse
31086	Spores de Champignon
31087	Bol de Magma
31088	Pierre Brulante
31089	Cube Glacé
31090	Coeur
31091	Sang du Roi Flamme
31092	Feuille de Papier Usée
31093	Roche Inconnue
31094	Morceau
31096	Bois Précieux
31097	Rosée En-Tai
31098	Esprit de la Terre
31099	Émeraude Boisée
31100	Trousse de Secours
31101	Caisse de Shinsoo
31102	Caisse de Chunjo
31103	Caisse de Jinno
35000	Herbes Médicinales+
35001	Foie d'Un Tigre+
35002	Rose Jaune
38010	Paquet de Yangs
38050	Coffre du Pouvoir
38051	Cristal du Tigre Royal
38052	Coffre des Rois
38053	Coffre d'Hiver Éternel
38054	Coffre Tempête du Désert
38055	Caisse à Petits
38056	Coffre de Fête
38057	Coffre du Nord
38100	Remontant (7 Jours)
38101	Remontant (15 Jours)
38102	Remontant (30 Jours)
38200	Sceau Rufus
38201	Sceau Rufus
39001	Pierre Magique
39002	Anneau d'Expérience
39003	Vin de Fleur de Pêche
39004	Orbe de Bénédiction
39005	Cuivre Magique
39006	Cape de Bravoure
39007	Manuel du Forgeron
39008	Parchemin d'Exorcisme
39009	Parch. Oubli Compétence
39010	Potion d'Attaque +10
39011	Bénédiction de Vie
39012	Bénédiction Magique
39013	Bénédiction du Dragon
39014	Parchemin de Guerre
39015	Pierre du Forgeron
39016	Minerai de Fer Magique
39017	Vie du Dieu Dragon
39018	Attaque du Dieu Dragon
39019	Intellig. du Dieu Dragon
39020	Défense du Dieu Dragon
39021	Aide du Dieu Dragon
39022	Parchemin du Dieu Dragon
39023	Élixir du Chercheur
39024	Attaque Critique
39025	Attaque Perçante
39026	Potion de Vitesse
39027	Livre des Pierres
39028	Objet Enchanté
39029	Objet de Renforcement
39030	Lecture Concentrée
39031	Potion de Célérité
39032	Fruit de la Vie
39033	Parchemin de Correction
39034	Sucre Pour Cheval
39035	Loupe Magique
39036	Bottes du Vent
39037	Élixir du Soleil (P)
39038	Élixir du Soleil (M)
39039	Élixir du Soleil (G)
39040	Élixir de la Lune (P)
39041	Élixir de la Lune (M)
39042	Élixir de la Lune (G)
39043	Parchemin du Lieu
39044	Coffre des Lycans (P)
39045	Coffre des Lycans (G)
39046	Certificat d'Inversion+
39047	Coffre Guerrier Càc. (P)
39048	Coffre Guerrier Càc. (G)
39049	Coffre Guerrier Men. (P)
39050	Coffre Guerrier Men. (G)
39051	Coffre Ninja Assass. (P)
39052	Coffre Ninja Assass. (G)
39053	Coffre Ninja Archer (P)
39054	Coffre Ninja Archer (G)
39055	Coffre Sura Arme M. (P)
39056	Coffre Sura Arme M. (G)
39057	Coffre Sura Magie N. (P)
39058	Coffre Sura Magie N. (G)
39059	Coffre Chamane Drag. (P)
39060	Coffre Chamane Drag. (G)
39061	Coffre Chamane Soin (P)
39062	Coffre Chamane Soin (G)
40001	Anneau d'Or Inconnu
40002	Anneau de Levi
40003	Anneau de Thor
40004	Anneau d'Eek
40008	Anneau de Téléportation
40009	Gestion de l'Expérience
40010	Orbe du Temps
40101	Lame Crantée
40102	Dague Crantée
40103	Arc Cranté
40104	Glaive Cranté
40105	Gong Cranté
40106	Éventail Cranté
40107	Griffes Crantées
40108	Lame Crantée+
40109	Dague Crantée+
40110	Arc Cranté+
40111	Glaive Cranté+
40112	Gong Cranté+
40113	Éventail Cranté+
40114	Griffes Crantées+
40115	Lame Canne de Noël
40116	Dague Canne de Noël
40117	Arc Elfique
40118	Glaive Pain d'Épice
40119	Gong Canne de Noël
40120	Éventail Glacé
40121	Griffes Rodolphe
40122	Lame Canne de Noël+
40123	Dague Canne de Noël+
40124	Arc Elfique+
40125	Glaive Pain d'Épice+
40126	Gong Canne de Noël+
40127	Éventail Glacé+
40128	Griffes Rodolphe+
41001	Costume de Lapin (M)
41002	Costume de Hase (M)
41003	Combattant du Désert
41004	Combattante du Désert
41005	Tenue d'Escrime Jo (H)
41006	Tenue d'Escrime Jo (F)
41007	Tenue d'Escrime All (H)
41008	Tenue d'Escrime All (F)
41009	Tenue d'Escrime Tr (H)
41010	Tenue d'Escrime Tr (F)
41011	Tenue d'Escrime Br (H)
41012	Tenue d'Escrime Br (F)
41013	Maillot de Foot Jo (H)
41014	Maillot de Foot Jo (F)
41015	Maillot de Foot All (H)
41016	Maillot de Foot All (F)
41017	Maillot de Foot Tr (H)
41018	Maillot de Foot Tr (F)
41019	Maillot de Foot Br (H)
41020	Maillot de Foot Br (F)
41021	Tenue de Boxe Jo (H)
41022	Tenue de Boxe Jo (F)
41023	Tenue de Boxe All (H)
41024	Tenue de Boxe All (F)
41025	Tenue de Boxe Tr (H)
41026	Tenue de Boxe Tr (F)
41027	Tenue de Boxe Br (H)
41028	Tenue de Boxe Br (F)
41029	Combattant Désert(Bonus)
41030	Combattantedésert(Bonus)
41031	Tenue d'Escrime Jo (H)
41032	Tenue d'Escrime Jo (F)
41033	Tenue d'Escrime All (H)
41034	Tenue d'Escrime All (F)
41035	Tenue d'Escrime Tr (H)
41036	Tenue d'Escrime Tr (F)
41037	Tenue d'Escrime Br (H)
41038	Tenue d'Escrime Br (F)
41039	Maillot de Foot Jo (H)
41040	Maillot de Foot Jo (F)
41041	Maillot de Foot All (H)
41042	Maillot de Foot All (F)
41043	Maillot de Foot Tr (H)
41044	Maillot de Foot Tr (F)
41045	Maillot de Foot Br (H)
41046	Maillot de Foot Br (F)
41047	Tenue de Boxe Jo (H)
41048	Tenue de Foot Jo (F)
41049	Tenue de Boxe All (M)
41050	Tenue de Boxe All (F)
41051	Tenue de Boxe Tr (H)
41052	Tenue de Boxe Tr (F)
41053	Tenue de Boxe Br (H)
41054	Tenue de Boxe Br (F)
41055	Tenue d'Escrime Fr (H)
41056	Tenue d'Escrime Fr (F)
41057	Tenue d'Escrime It (H)
41058	Tenue d'Escrime It (F)
41059	Tenue d'Escrime Po (H)
41060	Tenue d'Escrime Po (F)
41061	Tenue d'Escrime Ro (H)
41062	Tenue d'Escrime Ro (F)
41063	Tenue d'Escrime Es (H)
41064	Tenue d'Escrime Es (F)
41065	Maillot de Foot Fr (H)
41066	Maillot de Foot Fr (F)
41067	Maillot de Foot It (H)
41068	Maillot de Foot It (F)
41069	Maillot de Foot Po (H)
41070	Maillot de Foot Po (F)
41071	Maillot de Foot Ro (H)
41072	Maillot de Foot Ro (F)
41073	Maillot de Foot Es (H)
41074	Maillot de Foot Es (F)
41075	Maillot de Foot Fr (H)
41076	Tenue de Boxe Fr (F)
41077	Tenue de Boxe It (H)
41078	Tenue de Boxe It (F)
41079	Tenue de Boxe Po (H)
41080	Tenue de Boxe Po (F)
41081	Tenue de Boxe Ro (H)
41082	Tenue de Boxe Ro (F)
41083	Tenue de Boxe Es (H)
41084	Tenue de Boxe Es (F)
41085	Tenue d'Escrime Fr (H)
41086	Tenue d'Escrime Fr (F)
41087	Tenue d'Escrime It (H)
41088	Tenue d'Escrime It (F)
41089	Tenue d'Escrime Po (H)
41090	Tenue d'Escrime Po (F)
41091	Tenue d'Escrime Ro (H)
41092	Tenue d'Escrime Ro (F)
41093	Tenue d'Escrime Es (H)
41094	Tenue d'Escrime Es (F)
41095	Maillot de Foot Fr (H)
41096	Maillot de Foot Fr (F)
41097	Maillot de Foot It (H)
41098	Maillot de Foot It (F)
41099	Maillot de Foot Po (H)
41100	Maillot de Foot Po (F)
41101	Maillot de Foot Ro (H)
41102	Maillot de Foot Ro (F)
41103	Maillot de Foot Es (H)
41104	Maillot de Foot Es (F)
41105	Tenue de Boxe Fr (H)
41106	Tenue de Boxe Fr (F)
41107	Tenue de Boxe It (H)
41108	Tenue de Boxe It (F)
41109	Tenue de Boxe Po (H)
41110	Tenue de Boxe Po (F)
41111	Tenue de Boxe Ro (H)
41112	Tenue de Boxe Ro (F)
41113	Tenue de Boxe Es (H)
41114	Tenue de Boxe Es (F)
41117	Costume de Mousquetaire
41118	Costume de Bonne
41119	Costume de Salsa
41120	Robe de Salsa
41121	Costume de Gentleman
41122	Robe de Cocktail
41125	Smoking Citrouille
41126	Robe Citrouille
41129	Costume de Mousquetaire+
41130	Costume de Bonne +
41131	Costume de Salsa +
41132	Robe de Salsa +
41133	Costume de Gentleman +
41134	Robe de Cocktail +
41135	Smoking Citrouil.(Bonus)
41136	Robe Citrouille (Bonus)
41137	Costume de Noël (Rouge)
41138	Robe de Noël (Rouge)
41139	Costume de Noël (Vert)
41140	Robe de Noël (Verte)
41141	Costume de Noël (Noir)
41142	Robe de Noël (Noire)
41143	Costume de Renne (H)
41144	Costume de Renne (F)
41145	Costume de Noël+ (Rouge)
41146	Robe de Noël+ (Rouge)
41147	Costume de Noël+ (Vert)
41148	Robe de Noël+ (Verte)
41149	Costume de Noël+ (Noir)
41150	Robe de Noël+ (Noire)
41151	Costume de Renne+ (H)
41152	Costume de Renne+ (F)
41153	Ac Miryang (H)
41154	Ac Miryang (F)
41155	Afc Jayan (H)
41156	Afc Jayan (F)
41157	Rsc Grande Vallée (H)
41158	Rsc Grande Vallée (F)
41159	Yongan Fc (H)
41160	Yongan Fc (F)
41161	Fc Bakra (H)
41162	Fc Bakra (F)
41163	Fc Bokjung (H)
41164	Fc Bokjung (F)
41165	Fc Bavaria Hwang (H)
41166	Fc Bavaria Hwang (F)
41167	Borussia Chunjo (H)
41168	Borussia Chunjo (F)
41169	Sc Doyum (H)
41170	Sc Doyum (F)
41171	Sc Hasung Dong (H)
41172	Sc Hasung Dong (F)
41173	Cfr Feu Dragon. 07 (H)
41174	Cfr Feu Dragon. 07 (F)
41175	Fc Daeyami (H)
41176	Fc Daeyami (F)
41177	Gnk Kuahlo Dong (H)
41178	Gnk Kuahlo Dong (F)
41179	1927 Imha (H)
41180	1927 Imha (F)
41181	Fc Terre Glaciaire (H)
41182	Fc Terre Glaciaire (F)
41183	Fc Gumsan (H)
41184	Fc Gumsan (F)
41185	Galawaryong (H)
41186	Galawaryong (F)
41187	Juventus Yongbi (H)
41188	Juventus Yongbi (F)
41189	Osc Lungsam (H)
41190	Lungsam Osc (F)
41191	Doyyumhwan Cf (H)
41192	Doyyumhwan Cf (F)
41193	Néphrite City Fc (H)
41194	Néphrite City Fc (F)
41195	Shinsoo United (H)
41196	Shinsoo United (F)
41197	Vallée du Dragon Sc (H)
41198	Vallée du Dragon Sc (F)
41199	Monts Fulgurants Fc (H)
41200	Monts Fulgurants Fc (F)
41201	Pyungmoo Saint-Hwang (H)
41202	Pyungmoo Saint-Hwang (F)
41203	Real Sohan (H)
41204	Real Sohan (F)
41205	Fc Jinno 04 (H)
41206	Fc Jinno 04 (F)
41207	Fc Sangsun Dong (H)
41208	Fc Sangsun Dong (F)
41209	Sl Jungsun Dong (H)
41210	Sl Jungsun Dong (F)
41211	Sparta Jungrang (H)
41212	Sparta Jungrang (F)
41213	Fc Terre de Feu (H)
41214	Fc Terre de Feu (F)
41215	Fc St-Seungryong (H)
41216	Fc St-Seungryong (F)
41217	Ac Miryang+ (H)
41218	Ac Miryang+ (F)
41219	Afc Jayan+ (H)
41220	Afc Jayan+ (F)
41221	Rsc Grande Vallée+ (H)
41222	Rsc Grande Vallée+ (F)
41223	Yongan Fc+ (H)
41224	Yongan Fc+ (F)
41225	Fc Bakra+ (H)
41226	Fc Bakra+ (F)
41227	Fc Bokjung+ (H)
41228	Fc Bokjung+ (F)
41229	Fc Bavaria Hwang+ (H)
41230	Fc Bavaria Hwang+ (F)
41231	Borussia Chunjo+ (H)
41232	Borussia Chunjo+ (F)
41233	Sc Doyum+ (H)
41234	Sc Doyum+ (F)
41235	Sc Hasung Dong+ (H)
41236	Sc Hasung Dong+ (F)
41237	Cfr Feu Dragon. 07+ (H)
41238	Cfr Feu Dragon. 07+ (F)
41239	Fc Daeyami+ (H)
41240	Fc Daeyami+ (F)
41241	Gnk Kuahlo Dong+ (H)
41242	Gnk Kuahlo Dong+ (F)
41243	1927 Imha+ (H)
41244	1927 Imha+ (F)
41245	Fc Terre Glaciaire+ (H)
41246	Fc Terre Glaciaire+ (F)
41247	Fc Gumsan+ (H)
41248	Fc Gumsan+ (F)
41249	Galawaryong+ (H)
41250	Galawaryong+ (F)
41251	Juventus Yongbi+ (H)
41252	Juventus Yongbi+ (F)
41253	Osc Lungsam+ (H)
41254	Lungsam Osc+ (F)
41255	Doyyumhwan Cf+ (H)
41256	Doyyumhwan Cf+ (F)
41257	Néphrite City Fc+ (H)
41258	Néphrite City Fc+ (F)
41259	Shinsoo United+ (H)
41260	Shinsoo United+ (F)
41261	Vallée du Dragon Sc+ (H)
41262	Vallée du Dragon Sc+ (F)
41263	Monts Fulgurants Fc+ (H)
41264	Monts Fulgurants Fc+ (F)
41265	Pyungmoo Saint-Hwang+(H)
41266	Pyungmoo Saint-Hwang+(F)
41267	Real Sohan+ (H)
41268	Real Sohan+ (F)
41269	Fc Jinno 04+ (H)
41270	Fc Jinno 04+ (F)
41271	Fc Sangsun Dong+ (H)
41272	Fc Sangsun Dong+ (F)
41273	Sl Jungsun Dong+ (H)
41274	Sl Jungsun Dong+ (F)
41275	Sparta Jungrang+ (H)
41276	Sparta Jungrang+ (F)
41277	Fc Terre de Feu+ (H)
41278	Fc Terre de Feu+ (F)
41279	Fc St. Seungryong+ (H)
41280	Fc St. Seungryong+ (F)
41291	Costume de Lapin (N)
41292	Costume de Lapin (B)
41293	Costume de Lapin (V)
41294	Costume de Lapin (R)
41295	Costume de Hase (N)
41296	Costume de Hase (B)
41297	Costume de Hase (V)
41298	Costume de Hase (R)
41299	Costume de Lapin+ (N)
41300	Costume de Lapin+ (B)
41301	Costume de Lapin+ (V)
41302	Costume de Lapin+ (R)
41303	Costume de Hase+ (N)
41304	Costume de Hase+ (B)
41305	Costume de Hase+ (V)
41306	Costume de Hase+ (R)
41307	Tunique Cobra (M)
41308	Tunique Cobra (F)
41309	Tunique Cobra+ (M)
41310	Tunique Cobra+ (F)
41311	Combattant du Désert N.
41312	Combattante du Désert N.
41313	Combattant du Désert+ N.
41314	Combattante Désert+ N.
41315	Armure d'Azraël (M)
41316	Armure d'Azraël (F)
41317	Armure d'Azraël+ (M)
41318	Armure d'Azraël+ (F)
41319	Tunique Cobra
41320	Costume de Jack Pumpkin (M)
41321	Robe de Jack Pumpkin (F)
41322	Costume de Jack Pumpkin+ (M)
41323	Robe de Jack Pumpkin+ (F)
41324	Guerrier Demi-Lune
41325	Guerrière Demi-Lune
41326	Guerrier Demi-Lune+
41327	Guerrière Demi-Lune+
41328	Maillot Mondial Alg (M)
41329	Maillot Mondial Alg (F)
41330	Maillot Mondial Arg (M)
41331	Maillot Mondial Arg (F)
41332	Maillot Mondial Aus (M)
41333	Maillot Mondial Aus (F)
41334	Maillot Mondial Bel (M)
41335	Maillot Mondial Bel (F)
